RECRUITER_CODE,smiles_atom_index,smile_atom
L00235,11,C
L00235,12,N
L00235,13,C
L00235,14,C
L00235,15,C
L00235,16,C
L00235,17,C
L00235,18,N
L00236,0,C
L00236,1,N
L00236,2,C
L00236,3,C
L00236,4,C
L00236,5,C
L00236,6,C
L00236,7,O
L00236,8,O
L00236,9,C
L00236,10,C
L00236,11,C
L00236,12,C
L00236,13,N
L00236,14,C
L00237,0,C
L00237,1,C
L00237,2,C
L00237,3,C
L00237,4,C
L00237,5,C
L00237,6,Cl
L00237,7,C
L00237,8,O
L00237,9,C
L00237,10,C
L00237,11,S
L00238,0,C
L00238,1,C
L00238,2,C
L00238,3,C
L00238,4,C
L00238,5,C
L00238,6,N
L00238,7,C
L00238,8,C
L00238,9,C
L00238,10,C
L00238,11,N
L00238,12,C
L00238,13,C
L00238,14,O
L00238,15,C
L00238,16,C
L00238,17,O
L00239,0,C
L00239,1,C
L00239,2,C
L00239,3,C
L00239,4,C
L00239,5,C
L00239,6,F
L00239,7,N
L00239,8,C
L00239,9,O
L00239,10,O
L00240,0,C
L00240,1,C
L00240,2,C
L00240,3,C
L00240,4,C
L00240,5,C
L00240,6,S
L00240,7,O
L00240,8,O
L00240,9,N
L00241,0,C
L00241,1,C
L00241,2,N
L00241,3,C
L00241,4,C
L00241,5,N
L00241,6,N
L00241,7,C
L00241,8,C
L00241,9,C
L00241,10,C
L00241,11,C
L00241,12,C
L00241,13,C
L00241,14,C
L00241,15,N
L00241,16,N
L00241,17,N
L00241,18,C
L00241,19,C
L00241,20,C
L00241,21,C
L00241,22,C
L00241,23,C
L00241,24,C
L00241,25,C
L00241,26,N
L00241,27,C
L00241,28,C
L00241,29,N
L00241,30,C
L00241,31,C
L00241,32,C
L00242,0,C
L00242,1,C
L00242,2,N
L00242,3,C
L00242,4,N
L00242,5,N
L00242,6,N
L00242,7,C
L00242,8,O
L00242,9,C
L00242,10,C
L00242,11,Cl
L00243,0,C
L00243,1,C
L00243,2,C
L00243,3,C
L00243,4,C
L00243,5,C
L00243,6,C
L00243,7,C
L00243,8,N
L00243,9,C
L00243,10,C
L00243,11,N
L00243,12,C
L00243,13,O
L00243,14,N
L00243,15,C
L00243,16,O
L00243,17,N
L00243,18,C
L00243,19,C
L00243,20,C
L00243,21,C
L00243,22,C
L00243,23,O
L00243,24,P
L00243,25,O
L00243,26,O
L00243,27,O
L00243,28,O
L00243,29,O
L00243,30,O
L00244,0,C
L00244,1,C
L00244,2,C
L00244,3,C
L00244,4,C
L00244,5,O
L00244,6,C
L00244,7,O
L00244,8,O
L00244,9,O
L00244,10,O
L00244,11,O
L00245,0,C
L00245,1,C
L00245,2,C
L00245,3,N
L00245,4,C
L00245,5,C
L00245,6,N
L00245,7,C
L00245,8,N
L00245,9,C
L00245,10,C
L00245,11,C
L00245,12,C
L00245,13,C
L00245,14,C
L00245,15,C
L00245,16,C
L00245,17,O
L00245,18,C
L00245,19,C
L00245,20,O
L00245,21,N
L00245,22,C
L00245,23,C
L00245,24,C
L00245,25,C
L00245,26,C
L00245,27,C
L00245,28,C
L00245,29,N
L00245,30,C
L00245,31,C
L00245,32,C
L00245,33,C
L00245,34,C
L00245,35,C
L00245,36,C
L00245,37,F
L00245,38,C
L00245,39,C
L00246,0,C
L00246,1,C
L00246,2,C
L00246,3,N
L00246,4,C
L00246,5,C
L00246,6,N
L00246,7,C
L00246,8,N
L00246,9,C
L00246,10,C
L00246,11,O
L00246,12,C
L00246,13,C
L00246,14,C
L00246,15,C
L00246,16,C
L00246,17,C
L00246,18,O
L00246,19,N
L00246,20,C
L00246,21,C
L00246,22,C
L00246,23,C
L00246,24,C
L00246,25,C
L00246,26,C
L00246,27,N
L00246,28,C
L00246,29,C
L00246,30,C
L00246,31,C
L00246,32,C
L00246,33,C
L00246,34,C
L00246,35,F
L00246,36,O
L00246,37,C
L00246,38,C
L00247,0,C
L00247,1,N
L00247,2,C
L00247,3,C
L00247,4,N
L00247,5,C
L00247,6,C
L00247,7,C
L00247,8,C
L00247,9,O
L00247,10,C
L00247,11,O
L00247,12,P
L00247,13,O
L00247,14,O
L00247,15,O
L00247,16,P
L00247,17,O
L00247,18,C
L00247,19,P
L00247,20,O
L00247,21,O
L00247,22,O
L00247,23,O
L00247,24,O
L00247,25,O
L00247,26,N
L00247,27,C
L00247,28,N
L00247,29,C
L00247,30,O
L00247,31,N
L00248,0,C
L00248,1,C
L00248,2,C
L00248,3,C
L00248,4,C
L00248,5,C
L00248,6,O
L00248,7,O
L00248,8,O
L00248,9,O
L00248,10,O
L00248,11,O
L00249,0,C
L00249,1,O
L00249,2,C
L00249,3,O
L00249,4,C
L00249,5,C
L00249,6,C
L00249,7,C
L00249,8,N
L00249,9,C
L00249,10,O
L00249,11,C
L00249,12,C
L00249,13,C
L00249,14,C
L00249,15,O
L00249,16,O
L00250,0,C
L00250,1,C
L00250,2,C
L00250,3,N
L00250,4,C
L00250,5,C
L00250,6,C
L00250,7,C
L00250,8,C
L00250,9,C
L00250,10,N
L00250,11,C
L00250,12,N
L00250,13,C
L00250,14,O
L00250,15,C
L00250,16,C
L00251,0,C
L00251,1,C
L00251,2,C
L00251,3,C
L00251,4,C
L00251,5,C
L00251,6,N
L00251,7,C
L00251,8,C
L00251,9,N
L00251,10,C
L00251,11,C
L00251,12,C
L00251,13,O
L00251,14,C
L00251,15,C
L00251,16,C
L00251,17,F
L00252,0,C
L00252,1,O
L00252,2,C
L00252,3,C
L00252,4,C
L00252,5,C
L00252,6,C
L00252,7,C
L00252,8,S
L00252,9,O
L00252,10,O
L00252,11,N
L00252,12,C
L00252,13,C
L00252,14,O
L00252,15,O
L00252,16,C
L00252,17,C
L00252,18,C
L00252,19,C
L00252,20,C
L00252,21,C
L00252,22,O
L00252,23,C
L00252,24,C
L00252,25,C
L00252,26,C
L00252,27,C
L00252,28,C
L00252,29,C
L00252,30,N
L00252,31,C
L00252,32,C
L00252,33,O
L00252,34,O
L00252,35,S
L00252,36,O
L00252,37,O
L00252,38,C
L00252,39,C
L00252,40,C
L00252,41,C
L00252,42,C
L00252,43,C
L00252,44,O
L00252,45,C
L00253,0,C
L00253,1,C
L00253,2,O
L00253,3,C
L00253,4,C
L00253,5,C
L00253,6,C
L00253,7,C
L00253,8,C
L00253,9,N
L00253,10,C
L00253,11,C
L00253,12,N
L00253,13,C
L00253,14,C
L00254,0,C
L00254,1,C
L00254,2,C
L00254,3,C
L00254,4,C
L00254,5,C
L00254,6,Cl
L00254,7,F
L00254,8,C
L00254,9,C
L00254,10,C
L00254,11,C
L00254,12,N
L00254,13,C
L00254,14,O
L00254,15,N
L00254,16,C
L00254,17,C
L00254,18,C
L00254,19,C
L00254,20,C
L00254,21,C
L00254,22,C
L00254,23,N
L00254,24,C
L00254,25,O
L00254,26,Cl
L00254,27,C
L00254,28,C
L00254,29,C
L00254,30,C
L00255,0,C
L00255,1,C
L00255,2,N
L00255,3,C
L00255,4,N
L00255,5,C
L00255,6,C
L00255,7,C
L00255,8,O
L00255,9,N
L00255,10,N
L00256,0,C
L00256,1,C
L00256,2,C
L00256,3,C
L00256,4,C
L00256,5,C
L00256,6,C
L00256,7,C
L00256,8,C
L00256,9,O
L00256,10,O
L00256,11,O
L00257,0,C
L00257,1,C
L00257,2,C
L00257,3,N
L00257,4,C
L00257,5,N
L00257,6,N
L00257,7,C
L00257,8,C
L00257,9,C
L00257,10,O
L00257,11,O
L00257,12,N
L00258,0,C
L00258,1,C
L00258,2,C
L00258,3,C
L00258,4,C
L00258,5,C
L00258,6,C
L00258,7,C
L00258,8,C
L00258,9,C
L00258,10,N
L00258,11,N
L00258,12,C
L00258,13,C
L00258,14,C
L00258,15,C
L00258,16,C
L00258,17,O
L00258,18,N
L00258,19,C
L00258,20,C
L00258,21,C
L00258,22,C
L00258,23,C
L00258,24,C
L00258,25,F
L00258,26,Cl
L00258,27,Cl
L00259,0,C
L00259,1,C
L00259,2,C
L00259,3,C
L00259,4,C
L00259,5,C
L00259,6,C
L00259,7,N
L00259,8,C
L00259,9,C
L00259,10,C
L00259,11,C
L00259,12,N
L00259,13,C
L00259,14,O
L00259,15,C
L00259,16,C
L00259,17,N
L00259,18,C
L00259,19,C
L00259,20,C
L00259,21,C
L00259,22,C
L00259,23,C
L00259,24,O
L00259,25,C
L00260,0,C
L00260,1,C
L00260,2,C
L00260,3,C
L00260,4,C
L00260,5,C
L00260,6,C
L00260,7,C
L00260,8,Cl
L00260,9,N
L00260,10,C
L00260,11,C
L00260,12,C
L00260,13,N
L00260,14,C
L00260,15,N
L00260,16,C
L00260,17,C
L00260,18,C
L00260,19,C
L00260,20,C
L00260,21,N
L00260,22,C
L00260,23,N
L00260,24,C
L00260,25,O
L00260,26,C
L00260,27,O
L00260,28,C
L00260,29,C
L00260,30,O
L00260,31,C
L00260,32,C
L00260,33,C
L00260,34,C
L00260,35,C
L00260,36,C
L00260,37,Cl
L00261,0,C
L00261,1,N
L00261,2,C
L00261,3,C
L00261,4,C
L00261,5,C
L00261,6,N
L00261,7,C
L00261,8,C
L00261,9,C
L00261,10,C
L00261,11,N
L00261,12,C
L00261,13,C
L00261,14,O
L00261,15,C
L00261,16,C
L00261,17,C
L00261,18,C
L00261,19,C
L00261,20,C
L00261,21,C
L00261,22,C
L00261,23,N
L00261,24,Cl
L00261,25,C
L00261,26,C
L00261,27,N
L00261,28,C
L00261,29,N
L00261,30,C
L00261,31,C
L00261,32,C
L00261,33,C
L00261,34,C
L00261,35,C
L00261,36,C
L00261,37,C
L00261,38,O
L00261,39,Cl
L00261,40,C
L00261,41,C
L00261,42,C
L00261,43,C
L00261,44,C
L00261,45,C
L00262,0,C
L00262,1,C
L00262,2,C
L00262,3,C
L00262,4,N
L00262,5,C
L00262,6,O
L00262,7,C
L00262,8,C
L00262,9,C
L00262,10,C
L00262,11,C
L00262,12,C
L00262,13,C
L00262,14,N
L00262,15,C
L00262,16,C
L00262,17,N
L00262,18,C
L00262,19,C
L00262,20,C
L00262,21,C
L00262,22,C
L00262,23,C
L00262,24,C
L00262,25,C
L00262,26,N
L00262,27,N
L00262,28,N
L00262,29,N
L00262,30,C
L00262,31,C
L00262,32,C
L00262,33,C
L00262,34,C
L00262,35,C
L00262,36,Cl
L00262,37,F
L00262,38,Cl
L00263,0,C
L00263,1,C
L00263,2,C
L00263,3,C
L00263,4,C
L00263,5,C
L00263,6,C
L00263,7,C
L00263,8,Cl
L00263,9,N
L00263,10,C
L00263,11,N
L00263,12,C
L00263,13,C
L00263,14,C
L00263,15,C
L00263,16,C
L00263,17,C
L00263,18,C
L00263,19,C
L00263,20,C
L00263,21,N
L00263,22,C
L00263,23,C
L00263,24,O
L00263,25,N
L00263,26,C
L00263,27,C
L00263,28,N
L00263,29,C
L00263,30,C
L00263,31,N
L00263,32,C
L00263,33,C
L00263,34,C
L00263,35,C
L00263,36,C
L00263,37,C
L00263,38,C
L00263,39,C
L00263,40,Cl
L00263,41,C
L00263,42,C
L00263,43,C
L00263,44,C
L00263,45,C
L00263,46,C
L00264,0,C
L00264,1,C
L00264,2,C
L00264,3,C
L00264,4,C
L00264,5,C
L00264,6,C
L00264,7,C
L00264,8,C
L00264,9,C
L00264,10,C
L00264,11,C
L00264,12,C
L00264,13,C
L00264,14,C
L00264,15,C
L00264,16,C
L00264,17,C
L00264,18,C
L00264,19,C
L00264,20,C
L00264,21,C
L00264,22,O
L00264,23,O
L00265,0,C
L00265,1,C
L00265,2,C
L00265,3,C
L00265,4,C
L00265,5,C
L00265,6,C
L00265,7,C
L00265,8,C
L00265,9,N
L00265,10,C
L00265,11,O
L00265,12,N
L00265,13,C
L00265,14,C
L00265,15,C
L00265,16,C
L00265,17,O
L00265,18,O
L00265,19,C
L00265,20,C
L00265,21,C
L00265,22,C
L00265,23,C
L00265,24,C
L00265,25,Cl
L00265,26,C
L00265,27,N
L00265,28,C
L00265,29,C
L00265,30,C
L00265,31,C
L00265,32,C
L00265,33,C
L00265,34,Cl
L00266,0,C
L00266,1,C
L00266,2,N
L00266,3,C
L00266,4,C
L00266,5,N
L00266,6,C
L00266,7,C
L00266,8,C
L00266,9,C
L00266,10,C
L00266,11,C
L00266,12,Cl
L00266,13,C
L00266,14,C
L00266,15,C
L00266,16,C
L00266,17,C
L00266,18,C
L00266,19,Cl
L00267,0,C
L00267,1,C
L00267,2,N
L00267,3,C
L00267,4,C
L00267,5,N
L00267,6,C
L00267,7,O
L00267,8,N
L00267,9,C
L00267,10,C
L00267,11,N
L00267,12,C
L00267,13,C
L00267,14,C
L00267,15,C
L00267,16,C
L00267,17,S
L00267,18,O
L00267,19,O
L00267,20,C
L00267,21,C
L00267,22,C
L00267,23,C
L00267,24,C
L00267,25,C
L00267,26,C
L00267,27,C
L00267,28,Cl
L00267,29,C
L00267,30,C
L00267,31,C
L00267,32,C
L00267,33,C
L00267,34,C
L00267,35,C
L00267,36,Cl
L00268,0,C
L00268,1,C
L00268,2,O
L00268,3,C
L00268,4,C
L00268,5,C
L00268,6,C
L00268,7,C
L00268,8,C
L00268,9,C
L00268,10,N
L00268,11,C
L00268,12,C
L00268,13,N
L00268,14,C
L00268,15,C
L00268,16,C
L00268,17,C
L00268,18,C
L00268,19,C
L00268,20,C
L00268,21,Cl
L00268,22,C
L00268,23,C
L00268,24,C
L00268,25,C
L00268,26,C
L00268,27,C
L00268,28,C
L00268,29,Cl
L00268,30,C
L00268,31,C
L00268,32,C
L00268,33,C
L00269,0,C
L00269,1,C
L00269,2,C
L00269,3,C
L00269,4,C
L00269,5,C
L00269,6,C
L00269,7,C
L00269,8,N
L00269,9,C
L00269,10,C
L00269,11,O
L00269,12,O
L00270,0,C
L00270,1,C
L00270,2,C
L00270,3,C
L00270,4,S
L00270,5,C
L00270,6,C
L00270,7,C
L00270,8,C
L00270,9,C
L00270,10,O
L00270,11,O
L00270,12,N
L00270,13,C
L00270,14,N
L00270,15,N
L00271,0,C
L00271,1,C
L00271,2,C
L00271,3,O
L00271,4,C
L00271,5,C
L00271,6,C
L00271,7,C
L00271,8,C
L00271,9,C
L00271,10,C
L00271,11,N
L00271,12,C
L00271,13,C
L00271,14,N
L00271,15,C
L00271,16,O
L00271,17,N
L00271,18,C
L00271,19,C
L00271,20,N
L00271,21,C
L00271,22,C
L00271,23,C
L00271,24,C
L00271,25,C
L00271,26,C
L00271,27,C
L00271,28,C
L00271,29,Cl
L00271,30,C
L00271,31,C
L00271,32,C
L00271,33,C
L00271,34,C
L00271,35,C
L00271,36,Cl
L00271,37,O
L00271,38,C
L00272,0,C
L00272,1,C
L00272,2,O
L00272,3,C
L00272,4,C
L00272,5,C
L00272,6,C
L00272,7,C
L00272,8,C
L00272,9,C
L00272,10,N
L00272,11,C
L00272,12,C
L00272,13,N
L00272,14,C
L00272,15,O
L00272,16,N
L00272,17,C
L00272,18,C
L00272,19,N
L00272,20,C
L00272,21,C
L00272,22,C
L00272,23,C
L00272,24,O
L00272,25,C
L00272,26,C
L00272,27,C
L00272,28,C
L00272,29,C
L00272,30,C
L00272,31,Br
L00272,32,C
L00272,33,C
L00272,34,C
L00272,35,C
L00272,36,C
L00272,37,C
L00272,38,Br
L00272,39,O
L00272,40,C
L00273,0,C
L00273,1,O
L00273,2,C
L00273,3,C
L00273,4,C
L00273,5,C
L00273,6,C
L00273,7,C
L00273,8,S
L00273,9,O
L00273,10,O
L00273,11,N
L00273,12,C
L00273,13,C
L00273,14,C
L00273,15,C
L00273,16,C
L00273,17,C
L00273,18,C
L00273,19,C
L00273,20,C
L00273,21,C
L00273,22,N
L00273,23,S
L00273,24,O
L00273,25,O
L00273,26,C
L00273,27,C
L00273,28,C
L00273,29,C
L00273,30,C
L00273,31,C
L00273,32,O
L00273,33,C
L00274,0,C
L00274,1,C
L00274,2,C
L00274,3,O
L00274,4,N
L00274,5,C
L00274,6,C
L00274,7,C
L00274,8,C
L00274,9,C
L00274,10,C
L00274,11,C
L00274,12,C
L00274,13,O
L00274,14,N
L00274,15,C
L00274,16,C
L00274,17,C
L00274,18,C
L00274,19,C
L00274,20,N
L00274,21,C
L00274,22,C
L00274,23,S
L00274,24,C
L00274,25,O
L00274,26,C
L00274,27,C
L00274,28,C
L00274,29,C
L00274,30,C
L00274,31,C
L00274,32,F
L00274,33,N
L00274,34,C
L00275,0,C
L00275,1,C
L00275,2,C
L00275,3,C
L00275,4,C
L00275,5,C
L00275,6,C
L00275,7,N
L00275,8,C
L00275,9,O
L00275,10,C
L00275,11,C
L00275,12,C
L00275,13,S
L00275,14,C
L00275,15,N
L00275,16,C
L00275,17,O
L00275,18,C
L00275,19,C
L00275,20,N
L00275,21,C
L00275,22,C
L00275,23,C
L00275,24,C
L00275,25,C
L00275,26,C
L00275,27,C
L00275,28,C
L00275,29,C
L00275,30,C
L00275,31,C
L00275,32,C
L00276,0,C
L00276,1,C
L00276,2,C
L00276,3,C
L00276,4,C
L00276,5,C
L00276,6,C
L00276,7,N
L00276,8,C
L00276,9,O
L00276,10,C
L00276,11,C
L00276,12,C
L00276,13,S
L00276,14,C
L00276,15,N
L00276,16,C
L00276,17,O
L00276,18,C
L00276,19,N
L00276,20,C
L00276,21,C
L00276,22,C
L00276,23,C
L00276,24,N
L00276,25,C
L00276,26,C
L00276,27,C
L00276,28,C
L00276,29,C
L00276,30,C
L00276,31,C
L00276,32,C
L00276,33,C
L00276,34,C
L00277,0,C
L00277,1,S
L00277,2,O
L00277,3,O
L00277,4,C
L00277,5,N
L00277,6,C
L00277,7,C
L00277,8,N
L00277,9,C
L00277,10,C
L00277,11,C
L00277,12,S
L00277,13,C
L00277,14,N
L00278,0,C
L00278,1,C
L00278,2,C
L00278,3,C
L00278,4,C
L00278,5,C
L00278,6,C
L00278,7,C
L00278,8,C
L00278,9,O
L00278,10,O
L00278,11,C
L00278,12,C
L00278,13,C
L00278,14,O
L00278,15,N
L00278,16,C
L00278,17,C
L00278,18,Cl
L00279,0,C
L00279,1,C
L00279,2,C
L00279,3,C
L00279,4,C
L00279,5,C
L00279,6,C
L00279,7,C
L00279,8,N
L00279,9,C
L00279,10,S
L00279,11,O
L00279,12,O
L00279,13,C
L00279,14,C
L00279,15,C
L00279,16,C
L00279,17,C
L00279,18,C
L00279,19,C
L00279,20,C
L00279,21,C
L00279,22,O
L00279,23,O
L00279,24,C
L00279,25,C
L00279,26,C
L00279,27,C
L00279,28,C
L00279,29,C
L00279,30,O
L00279,31,C
L00279,32,N
L00279,33,N
L00279,34,N
L00279,35,C
L00280,0,C
L00280,1,N
L00280,2,C
L00280,3,C
L00280,4,C
L00280,5,C
L00280,6,C
L00280,7,C
L00280,8,N
L00280,9,N
L00280,10,C
L00280,11,C
L00280,12,C
L00280,13,O
L00280,14,O
L00280,15,C
L00280,16,C
L00280,17,C
L00280,18,C
L00280,19,C
L00280,20,C
L00280,21,Cl
L00281,0,C
L00281,1,C
L00281,2,C
L00281,3,C
L00281,4,C
L00281,5,C
L00281,6,C
L00281,7,Cl
L00281,8,C
L00281,9,C
L00281,10,C
L00281,11,O
L00281,12,O
L00281,13,C
L00281,14,C
L00281,15,C
L00281,16,C
L00281,17,C
L00281,18,C
L00281,19,N
L00281,20,N
L00281,21,N
L00281,22,C
L00282,0,C
L00282,1,C
L00282,2,C
L00282,3,C
L00282,4,C
L00282,5,C
L00282,6,C
L00282,7,C
L00282,8,N
L00282,9,C
L00282,10,C
L00282,11,O
L00282,12,C
L00282,13,C
L00282,14,C
L00282,15,C
L00282,16,C
L00282,17,C
L00282,18,S
L00282,19,O
L00282,20,O
L00282,21,C
L00282,22,C
L00282,23,C
L00282,24,O
L00282,25,O
L00282,26,C
L00282,27,C
L00282,28,C
L00282,29,C
L00282,30,C
L00282,31,C
L00282,32,O
L00282,33,C
L00282,34,N
L00282,35,N
L00282,36,N
L00282,37,C
L00283,0,C
L00283,1,S
L00283,2,O
L00283,3,O
L00283,4,N
L00283,5,C
L00283,6,C
L00283,7,C
L00283,8,C
L00283,9,C
L00283,10,C
L00283,11,C
L00283,12,C
L00284,0,C
L00284,1,C
L00284,2,C
L00284,3,O
L00284,4,N
L00284,5,C
L00284,6,N
L00284,7,C
L00284,8,C
L00284,9,S
L00284,10,C
L00285,0,C
L00285,1,C
L00285,2,C
L00285,3,C
L00285,4,C
L00285,5,C
L00285,6,N
L00285,7,C
L00285,8,N
L00285,9,C
L00285,10,C
L00285,11,C
L00285,12,C
L00285,13,C
L00285,14,C
L00285,15,C
L00285,16,O
L00286,0,C
L00286,1,C
L00286,2,C
L00286,3,C
L00286,4,C
L00286,5,C
L00286,6,C
L00286,7,O
L00286,8,N
L00286,9,C
L00286,10,C
L00286,11,C
L00286,12,C
L00286,13,C
L00286,14,C
L00286,15,O
L00286,16,C
L00286,17,O
L00287,0,C
L00287,1,C
L00287,2,C
L00287,3,C
L00287,4,C
L00287,5,C
L00287,6,C
L00287,7,C
L00287,8,C
L00287,9,O
L00287,10,N
L00287,11,C
L00287,12,C
L00287,13,C
L00287,14,C
L00287,15,C
L00287,16,C
L00287,17,C
L00287,18,F
L00287,19,N
L00287,20,C
L00287,21,O
L00287,22,C
L00287,23,C
L00287,24,C
L00287,25,C
L00287,26,C
L00287,27,C
L00287,28,C
L00287,29,F
L00287,30,O
L00287,31,P
L00287,32,O
L00287,33,O
L00287,34,O
L00288,0,C
L00288,1,C
L00288,2,C
L00288,3,C
L00288,4,C
L00288,5,C
L00288,6,C
L00288,7,C
L00288,8,F
L00288,9,C
L00288,10,N
L00288,11,C
L00288,12,O
L00288,13,C
L00288,14,C
L00288,15,C
L00288,16,C
L00288,17,C
L00288,18,C
L00288,19,C
L00288,20,C
L00288,21,O
L00288,22,P
L00288,23,O
L00288,24,O
L00288,25,O
L00288,26,N
L00288,27,C
L00288,28,O
L00288,29,C
L00288,30,C
L00288,31,C
L00288,32,C
L00288,33,C
L00288,34,C
L00288,35,C
L00288,36,F
L00289,0,C
L00289,1,C
L00289,2,C
L00289,3,C
L00289,4,C
L00289,5,C
L00289,6,C
L00289,7,F
L00289,8,C
L00289,9,N
L00289,10,C
L00289,11,O
L00289,12,C
L00289,13,C
L00289,14,C
L00289,15,C
L00289,16,C
L00289,17,C
L00289,18,C
L00289,19,C
L00289,20,O
L00289,21,P
L00289,22,O
L00289,23,O
L00289,24,O
L00289,25,N
L00289,26,C
L00289,27,O
L00289,28,C
L00289,29,C
L00289,30,C
L00289,31,C
L00289,32,C
L00289,33,C
L00289,34,C
L00289,35,F
L00290,0,C
L00290,1,C
L00290,2,C
L00290,3,C
L00290,4,C
L00290,5,C
L00290,6,N
L00290,7,C
L00290,8,O
L00290,9,C
L00290,10,Cl
L00290,11,C
L00290,12,N
L00290,13,C
L00290,14,O
L00290,15,C
L00290,16,C
L00290,17,C
L00290,18,C
L00290,19,C
L00290,20,C
L00290,21,C
L00290,22,C
L00290,23,O
L00290,24,P
L00290,25,O
L00290,26,O
L00290,27,O
L00290,28,N
L00290,29,C
L00290,30,O
L00290,31,C
L00290,32,C
L00290,33,C
L00290,34,C
L00290,35,C
L00290,36,C
L00290,37,C
L00290,38,F
L00291,0,C
L00291,1,C
L00291,2,C
L00291,3,O
L00291,4,C
L00291,5,C
L00291,6,O
L00291,7,N
L00291,8,C
L00291,9,C
L00291,10,N
L00291,11,C
L00291,12,C
L00291,13,C
L00291,14,O
L00291,15,C
L00291,16,C
L00291,17,C
L00292,0,C
L00292,1,C
L00292,2,C
L00292,3,C
L00292,4,C
L00292,5,C
L00292,6,C
L00292,7,O
L00292,8,N
L00292,9,C
L00292,10,C
L00292,11,C
L00292,12,C
L00292,13,O
L00292,14,N
L00292,15,C
L00292,16,O
L00292,17,C
L00292,18,O
L00292,19,O
L00293,0,C
L00293,1,C
L00293,2,C
L00293,3,C
L00293,4,C
L00293,5,C
L00293,6,N
L00293,7,O
L00293,8,O
L00293,9,C
L00293,10,O
L00293,11,N
L00293,12,C
L00293,13,C
L00293,14,C
L00293,15,O
L00293,16,N
L00293,17,C
L00293,18,O
L00293,19,C
L00293,20,O
L00293,21,O
L00294,0,C
L00294,1,C
L00294,2,C
L00294,3,C
L00294,4,C
L00294,5,C
L00294,6,N
L00294,7,C
L00294,8,O
L00294,9,N
L00294,10,C
L00294,11,O
L00294,12,C
L00294,13,C
L00294,14,C
L00294,15,O
L00294,16,N
L00294,17,C
L00294,18,O
L00295,0,C
L00295,1,C
L00295,2,C
L00295,3,C
L00295,4,C
L00295,5,C
L00295,6,N
L00295,7,C
L00295,8,O
L00295,9,N
L00295,10,C
L00295,11,C
L00295,12,C
L00295,13,O
L00295,14,N
L00295,15,C
L00295,16,O
L00295,17,C
L00295,18,O
L00295,19,O
L00296,0,C
L00296,1,C
L00296,2,C
L00296,3,C
L00296,4,C
L00296,5,C
L00296,6,N
L00296,7,C
L00296,8,O
L00296,9,N
L00296,10,C
L00296,11,O
L00296,12,C
L00296,13,C
L00296,14,C
L00296,15,O
L00296,16,N
L00296,17,C
L00296,18,O
L00297,0,C
L00297,1,C
L00297,2,C
L00297,3,C
L00297,4,C
L00297,5,C
L00297,6,N
L00297,7,O
L00297,8,O
L00297,9,C
L00297,10,O
L00297,11,O
L00297,12,C
L00297,13,O
L00297,14,N
L00297,15,C
L00297,16,C
L00297,17,C
L00297,18,O
L00297,19,N
L00297,20,C
L00297,21,O
L00298,0,C
L00298,1,C
L00298,2,C
L00298,3,C
L00298,4,C
L00298,5,C
L00298,6,N
L00298,7,O
L00298,8,O
L00298,9,C
L00298,10,O
L00298,11,N
L00298,12,C
L00298,13,O
L00298,14,C
L00298,15,C
L00298,16,C
L00298,17,O
L00298,18,N
L00298,19,C
L00298,20,O
L00299,0,C
L00299,1,C
L00299,2,C
L00299,3,C
L00299,4,C
L00299,5,C
L00299,6,C
L00299,7,C
L00299,8,C
L00299,9,O
L00299,10,N
L00299,11,C
L00299,12,C
L00299,13,C
L00299,14,O
L00299,15,N
L00299,16,C
L00299,17,O
L00300,0,C
L00300,1,C
L00300,2,C
L00300,3,N
L00300,4,C
L00300,5,C
L00300,6,O
L00300,7,C
L00300,8,O
L00300,9,N
L00300,10,C
L00300,11,C
L00300,12,C
L00300,13,O
L00300,14,N
L00300,15,C
L00300,16,O
L00301,0,C
L00301,1,C
L00301,2,C
L00301,3,C
L00301,4,C
L00301,5,C
L00301,6,C
L00301,7,N
L00301,8,C
L00301,9,O
L00301,10,C
L00301,11,O
L00301,12,N
L00301,13,C
L00301,14,C
L00301,15,C
L00301,16,O
L00301,17,N
L00301,18,C
L00301,19,O
L00302,0,C
L00302,1,C
L00302,2,C
L00302,3,C
L00302,4,C
L00302,5,C
L00302,6,C
L00302,7,C
L00302,8,O
L00302,9,N
L00302,10,C
L00302,11,C
L00302,12,C
L00302,13,O
L00302,14,N
L00302,15,C
L00302,16,O
L00303,0,C
L00303,1,C
L00303,2,C
L00303,3,C
L00303,4,C
L00303,5,C
L00303,6,C
L00303,7,N
L00303,8,C
L00303,9,O
L00303,10,C
L00303,11,C
L00303,12,C
L00303,13,O
L00303,14,O
L00303,15,C
L00303,16,O
L00303,17,C
L00303,18,O
L00303,19,N
L00303,20,C
L00303,21,C
L00303,22,C
L00303,23,O
L00303,24,N
L00303,25,C
L00303,26,O
L00304,0,C
L00304,1,C
L00304,2,C
L00304,3,C
L00304,4,C
L00304,5,C
L00304,6,C
L00304,7,O
L00304,8,C
L00304,9,O
L00304,10,N
L00304,11,C
L00304,12,C
L00304,13,C
L00304,14,O
L00304,15,N
L00304,16,C
L00304,17,O
L00305,0,C
L00305,1,C
L00305,2,C
L00305,3,N
L00305,4,C
L00305,5,C
L00305,6,O
L00305,7,C
L00305,8,O
L00305,9,N
L00305,10,C
L00305,11,C
L00305,12,C
L00305,13,C
L00305,14,O
L00305,15,N
L00305,16,C
